Date;Hydraulique;Eolien;Autres;Solaire;Thermique;Total 
2022-05-02 00:30;16070;885;628;0;0;17583
2022-05-02 01:30;15956;992;626;0;0;17574
2022-05-02 02:30;16003;964;627;0;0;17594
2022-05-02 03:30;16379;967;629;0;0;17975
2022-05-02 04:30;16746;1012;627;0;0;18385
2022-05-02 05:30;17655;1019;626;0;0;19300
2022-05-02 06:30;19539;951;626;0;0;21116
2022-05-02 07:30;21362;783;629;1;0;22775
2022-05-02 08:30;21762;678;628;5;0;23073
2022-05-02 09:30;22175;524;624;7;0;23330
2022-05-02 10:30;22034;510;628;6;0;23178
2022-05-02 11:30;22115;448;626;6;0;23195
2022-05-02 12:30;21341;387;623;4;0;22355
2022-05-02 13:30;21211;262;636;3;0;22112
2022-05-02 14:30;20788;240;637;2;0;21667
2022-05-02 15:30;20611;224;636;2;0;21473
2022-05-02 16:30;21386;228;637;2;0;22253
2022-05-02 17:30;22565;313;639;1;0;23518
2022-05-02 18:30;22639;414;638;0;0;23691
2022-05-02 19:30;22417;511;639;0;0;23567
2022-05-02 20:30;22132;650;636;0;0;23418
2022-05-02 21:30;20635;736;638;0;0;22009
2022-05-02 22:30;19031;801;639;0;0;20471
2022-05-02 23:30;17447;858;639;0;0;18944
2022-05-03 00:30;16405;1014;636;0;0;18055
2022-05-03 01:30;16289;1000;637;0;0;17926
2022-05-03 02:30;16174;940;636;0;0;17750
2022-05-03 03:30;16355;919;636;0;0;17910
2022-05-03 04:30;16751;784;636;0;0;18171
2022-05-03 05:30;18014;617;635;0;0;19266
2022-05-03 06:30;20762;490;636;0;0;21888
2022-05-03 07:30;22505;365;636;0;0;23506
2022-05-03 08:30;22645;155;636;2;0;23438
2022-05-03 09:30;22157;124;636;7;0;22924
2022-05-03 10:30;21745;113;632;6;0;22496
2022-05-03 11:30;21330;166;631;6;0;22133
2022-05-03 12:30;21221;215;636;6;0;22078
2022-05-03 13:30;20841;162;637;7;0;21647
2022-05-03 14:30;20355;155;631;5;0;21146
2022-05-03 15:30;20122;184;636;8;0;20950
2022-05-03 16:30;20580;252;637;3;0;21472
2022-05-03 17:30;21396;308;638;1;0;22343
2022-05-03 18:30;21661;438;642;1;0;22742
2022-05-03 19:30;21611;674;643;0;0;22928
2022-05-03 20:30;21496;885;646;0;0;23027
2022-05-03 21:30;19864;1176;644;0;0;21684
2022-05-03 22:30;18182;1250;643;0;0;20075
2022-05-03 23:30;16553;1383;643;0;0;18579
2022-05-04 00:30;16066;1582;643;0;0;18291
2022-05-04 01:30;15696;1744;639;0;0;18079
2022-05-04 02:30;15141;1952;641;0;0;17734
2022-05-04 03:30;15129;2048;642;0;0;17819
2022-05-04 04:30;15611;1917;641;0;0;18169
2022-05-04 05:30;16417;1751;643;0;0;18811
2022-05-04 06:30;18112;1553;643;0;0;20308
2022-05-04 07:30;19661;1489;643;0;0;21793
2022-05-04 08:30;20262;1290;643;0;0;22195
2022-05-04 09:30;20473;923;643;0;0;22039
2022-05-04 10:30;20534;826;639;1;0;22000
2022-05-04 11:30;20623;636;641;1;0;21901
2022-05-04 12:30;20357;510;643;1;0;21511
2022-05-04 13:30;20174;373;615;2;0;21164
2022-05-04 14:30;19743;348;615;6;0;20712
2022-05-04 15:30;19721;456;615;1;0;20793
2022-05-04 16:30;19722;692;617;3;0;21034
2022-05-04 17:30;20348;771;618;3;0;21740
2022-05-04 18:30;20259;978;618;1;0;21856
2022-05-04 19:30;20576;927;619;0;0;22122
2022-05-04 20:30;20985;1284;618;0;0;22887
2022-05-04 21:30;19727;1525;617;0;0;21869
2022-05-04 22:30;17852;1859;611;0;0;20322
2022-05-04 23:30;16300;2119;611;0;0;19030
2022-05-05 00:30;15845;2196;609;0;0;18650
2022-05-05 01:30;15725;2265;609;0;0;18599
2022-05-05 02:30;15973;2087;609;0;0;18669
2022-05-05 03:30;16154;2091;610;0;0;18855
2022-05-05 04:30;16624;2118;607;0;0;19349
2022-05-05 05:30;17459;2210;610;0;0;20279
2022-05-05 06:30;19469;2056;611;0;0;22136
2022-05-05 07:30;21069;1824;611;1;0;23505
2022-05-05 08:30;21146;1699;611;5;0;23461
2022-05-05 09:30;20327;1678;612;7;0;22624
2022-05-05 10:30;20153;1723;612;9;0;22497
2022-05-05 11:30;19692;1901;613;9;0;22215
2022-05-05 12:30;18814;2102;613;9;0;21538
2022-05-05 13:30;18229;2405;612;9;0;21255
2022-05-05 14:30;17700;2669;614;9;0;20992
2022-05-05 15:30;17267;2711;612;9;0;20599
2022-05-05 16:30;17774;2377;612;7;0;20770
2022-05-05 17:30;18302;2355;615;5;0;21277
2022-05-05 18:30;18773;2235;615;2;0;21625
2022-05-05 19:30;19084;2042;618;0;0;21744
2022-05-05 20:30;19865;2099;620;0;0;22584
2022-05-05 21:30;19472;2045;621;0;0;22138
2022-05-05 22:30;18094;1877;621;0;0;20592
2022-05-05 23:30;16835;1792;621;0;0;19248
2022-05-06 00:30;16308;1741;616;0;0;18665
2022-05-06 01:30;16570;1488;617;0;0;18675
2022-05-06 02:30;16634;1423;617;0;0;18674
2022-05-06 03:30;17103;1251;617;0;0;18971
2022-05-06 04:30;17825;1076;617;0;0;19518
2022-05-06 05:30;18849;931;616;0;0;20396
2022-05-06 06:30;20190;856;616;0;0;21662
2022-05-06 07:30;21457;886;618;1;0;22962
2022-05-06 08:30;21254;853;617;5;0;22729
2022-05-06 09:30;20464;1004;620;6;0;22094
2022-05-06 10:30;20167;1103;619;9;0;21898
2022-05-06 11:30;20079;1192;615;9;0;21895
2022-05-06 12:30;19749;1176;618;9;0;21552
2022-05-06 13:30;19458;1095;621;9;0;21183
2022-05-06 14:30;19093;1045;619;9;0;20766
2022-05-06 15:30;19136;971;619;9;0;20735
2022-05-06 16:30;19064;911;619;8;0;20602
2022-05-06 17:30;19647;811;621;5;0;21084
2022-05-06 18:30;19583;677;622;3;0;20885
2022-05-06 19:30;19772;476;623;0;0;20871
2022-05-06 20:30;20032;549;623;0;0;21204
2022-05-06 21:30;19276;813;625;0;0;20714
2022-05-06 22:30;18837;891;626;0;0;20354
2022-05-06 23:30;18407;914;626;0;0;19947
2022-05-07 00:30;17877;924;626;0;0;19427
2022-05-07 01:30;18073;786;626;0;0;19485
2022-05-07 02:30;18404;674;625;0;0;19703
2022-05-07 03:30;18373;718;625;0;0;19716
2022-05-07 04:30;18829;755;624;0;0;20208
2022-05-07 05:30;19254;898;625;0;0;20777
2022-05-07 06:30;19158;846;627;0;0;20631
2022-05-07 07:30;20133;802;627;1;0;21563
2022-05-07 08:30;20368;843;628;5;0;21844
2022-05-07 09:30;20740;881;627;7;0;22255
2022-05-07 10:30;20605;751;618;9;0;21983
2022-05-07 11:30;20858;609;616;9;0;22092
2022-05-07 12:30;20625;576;614;9;0;21824
2022-05-07 13:30;19970;494;652;9;0;21125
2022-05-07 14:30;19463;447;653;9;0;20572
2022-05-07 15:30;19141;509;652;9;0;20311
2022-05-07 16:30;19187;503;654;8;0;20352
2022-05-07 17:30;19670;516;651;5;0;20842
2022-05-07 18:30;19715;446;654;3;0;20818
2022-05-07 19:30;19629;354;661;0;0;20644
2022-05-07 20:30;19989;516;663;0;0;21168
2022-05-07 21:30;19819;675;664;0;0;21158
2022-05-07 22:30;19437;688;664;0;0;20789
2022-05-07 23:30;18459;723;668;0;0;19850
2022-05-08 00:30;17647;751;669;0;0;19067
2022-05-08 01:30;17160;703;670;0;0;18533
2022-05-08 02:30;17174;633;667;0;0;18474
2022-05-08 03:30;17538;570;668;0;0;18776
2022-05-08 04:30;18210;408;666;0;0;19284
2022-05-08 05:30;18404;325;666;0;0;19395
2022-05-08 06:30;18970;242;666;0;0;19878
2022-05-08 07:30;19744;93;667;1;0;20505
2022-05-08 08:30;19809;85;669;5;0;20568
2022-05-08 09:30;20009;95;668;7;0;20779
2022-05-08 10:30;20226;113;667;9;0;21015
2022-05-08 11:30;19954;131;664;9;0;20758
2022-05-08 12:30;19511;192;638;9;0;20350
2022-05-08 13:30;18741;224;639;9;0;19613
2022-05-08 14:30;18814;224;637;9;0;19684
2022-05-08 15:30;18849;211;638;9;0;19707
2022-05-08 16:30;18932;182;639;7;0;19760
2022-05-08 17:30;19455;188;637;5;0;20285
2022-05-08 18:30;19649;175;642;3;0;20469
2022-05-08 19:30;20116;199;641;0;0;20956
2022-05-08 20:30;20650;246;643;0;0;21539
2022-05-08 21:30;20424;311;643;0;0;21378
2022-05-08 22:30;18957;404;641;0;0;20002
2022-05-08 23:30;16775;346;590;0;0;17711
2022-05-09 00:30;16639;186;591;0;0;17416
2022-05-09 01:30;16537;170;591;0;0;17298
2022-05-09 02:30;16683;124;589;0;0;17396
2022-05-09 03:30;16876;118;589;0;0;17583
2022-05-09 04:30;17666;103;587;0;0;18356
2022-05-09 05:30;18890;78;587;0;0;19555
2022-05-09 06:30;20998;89;588;0;0;21675
2022-05-09 07:30;22168;55;590;1;0;22814
2022-05-09 08:30;21860;28;590;5;0;22483
2022-05-09 09:30;21094;59;588;7;0;21748
2022-05-09 10:30;21104;92;589;9;0;21794
2022-05-09 11:30;20628;85;588;9;0;21310
2022-05-09 12:30;20769;75;585;9;0;21438
2022-05-09 13:30;19963;82;575;9;0;20629
2022-05-09 14:30;19925;109;573;9;0;20616
2022-05-09 15:30;19328;130;574;9;0;20041
2022-05-09 16:30;19929;147;573;7;0;20656
2022-05-09 17:30;20379;142;563;5;0;21089
2022-05-09 18:30;21207;184;569;3;0;21963
2022-05-09 19:30;21627;339;572;0;0;22538
2022-05-09 20:30;21819;547;573;0;0;22939
2022-05-09 21:30;20686;649;575;0;0;21910
2022-05-09 22:30;18615;843;577;0;0;20035
2022-05-09 23:30;16063;1387;576;0;0;18026
2022-05-10 00:30;15772;1524;576;0;0;17872
2022-05-10 01:30;15407;1540;577;0;0;17524
2022-05-10 02:30;15620;1237;579;0;0;17436
2022-05-10 03:30;15984;1087;578;0;0;17649
2022-05-10 04:30;15886;1030;577;0;0;17493
2022-05-10 05:30;16529;925;578;0;0;18032
2022-05-10 06:30;18637;738;577;0;0;19952
2022-05-10 07:30;20472;349;578;1;0;21400
2022-05-10 08:30;20668;107;577;5;0;21357
2022-05-10 09:30;20089;72;579;7;0;20747
2022-05-10 10:30;20050;73;576;9;0;20708
2022-05-10 11:30;19958;110;578;9;0;20655
2022-05-10 12:30;20139;106;582;9;0;20836
2022-05-10 13:30;19964;197;586;9;0;20756
2022-05-10 14:30;19991;305;582;9;0;20887
2022-05-10 15:30;19880;296;581;9;0;20766
2022-05-10 16:30;20321;287;580;7;0;21195
2022-05-10 17:30;21172;342;582;5;0;22101
2022-05-10 18:30;21316;408;582;2;0;22308
2022-05-10 19:30;21323;575;581;0;0;22479
2022-05-10 20:30;20797;1146;582;0;0;22525
2022-05-10 21:30;19229;1733;582;0;0;21544
2022-05-10 22:30;17058;2142;582;0;0;19782
2022-05-10 23:30;15190;2180;580;0;0;17950
2022-05-11 00:30;14390;2198;581;0;0;17169
2022-05-11 01:30;13888;2301;582;0;0;16771
2022-05-11 02:30;13711;2301;581;0;0;16593
2022-05-11 03:30;14145;2163;582;0;0;16890
2022-05-11 04:30;14413;1982;582;0;0;16977
2022-05-11 05:30;16046;1803;582;0;0;18431
2022-05-11 06:30;18092;1597;582;0;0;20271
2022-05-11 07:30;19978;1214;583;1;0;21776
2022-05-11 08:30;21151;723;583;5;0;22462
2022-05-11 09:30;20666;518;586;7;0;21777
2022-05-11 10:30;20889;447;583;9;0;21928
2022-05-11 11:30;20815;477;580;9;0;21881
2022-05-11 12:30;20941;613;581;9;0;22144
2022-05-11 13:30;20477;775;581;9;0;21842
2022-05-11 14:30;20671;849;575;9;0;22104
2022-05-11 15:30;20679;873;578;8;0;22138
2022-05-11 16:30;21307;652;580;7;0;22546
2022-05-11 17:30;22233;457;581;5;0;23276
2022-05-11 18:30;22139;545;583;2;0;23269
2022-05-11 19:30;21848;613;585;1;0;23047
2022-05-11 20:30;21853;689;584;0;0;23126
2022-05-11 21:30;21122;772;583;0;0;22477
2022-05-11 22:30;19223;1278;584;0;0;21085
2022-05-11 23:30;17963;1172;584;0;0;19719
2022-05-12 00:30;16585;1342;585;0;0;18512
2022-05-12 01:30;16082;1444;584;0;0;18110
2022-05-12 02:30;15947;1485;583;0;0;18015
2022-05-12 03:30;15720;1308;583;0;0;17611
2022-05-12 04:30;16068;1210;581;0;0;17859
2022-05-12 05:30;16825;1181;581;0;0;18587
2022-05-12 06:30;18420;1128;583;0;0;20131
2022-05-12 07:30;19892;899;582;1;0;21374
2022-05-12 08:30;20800;831;584;4;0;22219
2022-05-12 09:30;20676;741;583;6;0;22006
2022-05-12 10:30;21213;615;585;8;0;22421
2022-05-12 11:30;21357;635;585;9;0;22586
2022-05-12 12:30;21409;650;572;9;0;22640
2022-05-12 13:30;21788;697;571;9;0;23065
2022-05-12 14:30;21565;625;571;9;0;22770
2022-05-12 15:30;21472;570;572;8;0;22622
2022-05-12 16:30;22529;445;572;7;0;23553
2022-05-12 17:30;22613;304;572;3;0;23492
2022-05-12 18:30;22716;159;571;2;0;23448
2022-05-12 19:30;22593;127;572;0;0;23292
2022-05-12 20:30;22359;446;571;0;0;23376
2022-05-12 21:30;21849;723;570;0;0;23142
2022-05-12 22:30;20228;1012;570;0;0;21810
2022-05-12 23:30;18286;1014;569;0;0;19869
2022-05-13 00:30;17198;1063;569;0;0;18830
2022-05-13 01:30;15994;1055;568;0;0;17617
2022-05-13 02:30;15449;1277;566;0;0;17292
2022-05-13 03:30;15287;1226;567;0;0;17080
2022-05-13 04:30;15313;1375;568;0;0;17256
2022-05-13 05:30;15686;1605;568;0;0;17859
2022-05-13 06:30;17457;1796;569;0;0;19822
2022-05-13 07:30;19233;1844;567;1;0;21645
2022-05-13 08:30;20001;1796;570;4;0;22371
2022-05-13 09:30;20297;1647;572;6;0;22522
2022-05-13 10:30;21043;1544;569;8;0;23164
2022-05-13 11:30;21329;1398;566;9;0;23302
2022-05-13 12:30;21469;1258;556;9;0;23292
2022-05-13 13:30;21960;1120;558;9;0;23647
2022-05-13 14:30;21697;1128;556;9;0;23390
2022-05-13 15:30;22657;1111;556;8;0;24332
2022-05-13 16:30;23250;1127;553;7;0;24937
2022-05-13 17:30;23530;1165;555;5;0;25255
2022-05-13 18:30;23291;1158;549;2;0;25000
2022-05-13 19:30;22943;1042;555;0;0;24540
2022-05-13 20:30;22317;1294;557;0;0;24168
2022-05-13 21:30;21974;1418;557;0;0;23949
2022-05-13 22:30;20852;1623;558;0;0;23033
2022-05-13 23:30;19297;1596;560;0;0;21453
2022-05-14 00:30;17983;1599;561;0;0;20143
2022-05-14 01:30;16805;1494;560;0;0;18859
2022-05-14 02:30;15997;1346;561;0;0;17904
2022-05-14 03:30;15632;1275;561;0;0;17468
2022-05-14 04:30;15779;1279;560;0;0;17618
2022-05-14 05:30;15915;1200;560;0;0;17675
2022-05-14 06:30;17013;950;560;0;0;18523
2022-05-14 07:30;18466;741;559;1;0;19767
2022-05-14 08:30;20398;535;563;5;0;21501
2022-05-14 09:30;21744;389;563;7;0;22703
2022-05-14 10:30;22749;352;564;8;0;23673
2022-05-14 11:30;23272;299;563;9;0;24143
2022-05-14 12:30;23510;325;586;9;0;24430
2022-05-14 13:30;23459;343;585;9;0;24396
2022-05-14 14:30;23170;300;586;9;0;24065
2022-05-14 15:30;22966;222;587;8;0;23783
2022-05-14 16:30;23094;186;586;7;0;23873
2022-05-14 17:30;23550;177;588;3;0;24318
2022-05-14 18:30;23212;244;588;1;0;24045
2022-05-14 19:30;22354;347;588;0;0;23289
2022-05-14 20:30;22411;594;585;0;0;23590
2022-05-14 21:30;22264;737;587;0;0;23588
2022-05-14 22:30;20837;1036;589;0;0;22462
2022-05-14 23:30;19480;1087;591;0;0;21158
2022-05-15 00:30;18385;1208;591;0;0;20184
2022-05-15 01:30;17363;1204;590;0;0;19157
2022-05-15 02:30;16806;1141;589;0;0;18536
2022-05-15 03:30;16005;1224;588;0;0;17817
2022-05-15 04:30;15989;1306;587;0;0;17882
2022-05-15 05:30;15803;1218;588;0;0;17609
2022-05-15 06:30;16550;1116;588;0;0;18254
2022-05-15 07:30;18367;954;586;1;0;19908
2022-05-15 08:30;19471;847;585;1;0;20904
2022-05-15 09:30;20510;834;580;1;0;21925
2022-05-15 10:30;21784;784;579;3;0;23150
2022-05-15 11:30;21833;859;582;7;0;23281
2022-05-15 12:30;21975;883;605;5;0;23468
2022-05-15 13:30;22251;949;607;3;0;23810
2022-05-15 14:30;21000;1080;607;6;0;22693
2022-05-15 15:30;21196;1226;607;6;0;23035
2022-05-15 16:30;21444;1387;607;3;0;23441
2022-05-15 17:30;22172;1553;610;2;0;24337
2022-05-15 18:30;22340;1680;609;1;0;24630
2022-05-15 19:30;22048;1726;609;1;0;24384
2022-05-15 20:30;21727;1893;609;0;0;24229
2022-05-15 21:30;21164;1849;610;0;0;23623
2022-05-15 22:30;20091;1836;610;0;0;22537
2022-05-15 23:30;19084;1691;610;0;0;21385
2022-05-16 00:30;18567;1508;604;0;0;20679
2022-05-16 01:30;17787;1373;607;0;0;19767
2022-05-16 02:30;17111;1498;610;0;0;19219
2022-05-16 03:30;16805;1599;610;0;0;19014
2022-05-16 04:30;17002;1469;609;0;0;19080
2022-05-16 05:30;18483;1386;606;0;0;20475
2022-05-16 06:30;20275;1183;610;0;0;22068
2022-05-16 07:30;22265;907;608;1;0;23781
2022-05-16 08:30;23248;553;611;3;0;24415
2022-05-16 09:30;23519;421;607;4;0;24551
2022-05-16 10:30;23588;237;607;6;0;24438
2022-05-16 11:30;23912;90;606;6;0;24614
2022-05-16 12:30;24018;21;611;9;0;24659
2022-05-16 13:30;23841;34;613;6;0;24494
2022-05-16 14:30;23267;99;611;1;0;23978
2022-05-16 15:30;23240;163;611;3;0;24017
2022-05-16 16:30;23307;216;610;0;0;24133
2022-05-16 17:30;23926;361;611;0;0;24898
2022-05-16 18:30;23980;607;612;0;0;25199
2022-05-16 19:30;22898;852;611;0;0;24361
2022-05-16 20:30;22160;1109;612;0;0;23881
2022-05-16 21:30;21014;1424;613;0;0;23051
2022-05-16 22:30;19687;1585;612;0;0;21884
2022-05-16 23:30;17866;1789;613;0;0;20268
2022-05-17 00:30;16521;1905;613;0;0;19039
2022-05-17 01:30;15383;2056;614;0;0;18053
2022-05-17 02:30;14813;2154;614;0;0;17581
2022-05-17 03:30;14392;2251;614;0;0;17257
2022-05-17 04:30;14268;2492;613;0;0;17373
2022-05-17 05:30;15137;2501;612;0;0;18250
2022-05-17 06:30;17175;2599;613;0;0;20387
2022-05-17 07:30;19415;2573;613;1;0;22602
2022-05-17 08:30;20040;2503;613;1;0;23157
2022-05-17 09:30;19878;2503;616;1;0;22998
2022-05-17 10:30;19839;2187;604;3;0;22633
2022-05-17 11:30;20745;1851;602;3;0;23201
2022-05-17 12:30;20449;1834;609;6;0;22898
2022-05-17 13:30;20292;1827;611;4;0;22734
2022-05-17 14:30;19843;1980;610;4;0;22437
2022-05-17 15:30;20025;2066;611;4;0;22706
2022-05-17 16:30;20616;2063;608;3;0;23290
2022-05-17 17:30;21997;1987;610;3;0;24597
2022-05-17 18:30;21416;2127;612;1;0;24156
2022-05-17 19:30;21790;2434;614;0;0;24838
2022-05-17 20:30;21418;2590;615;0;0;24623
2022-05-17 21:30;20743;2567;618;0;0;23928
2022-05-17 22:30;19849;2397;618;0;0;22864
2022-05-17 23:30;18037;2447;615;0;0;21099
2022-05-18 00:30;17557;2435;616;0;0;20608
2022-05-18 01:30;16540;2303;615;0;0;19458
2022-05-18 02:30;16513;2212;614;0;0;19339
2022-05-18 03:30;16364;2201;613;0;0;19178
2022-05-18 04:30;16910;2225;613;0;0;19748
2022-05-18 05:30;18218;2328;613;0;0;21159
2022-05-18 06:30;20375;2392;613;0;0;23380
2022-05-18 07:30;21789;2047;611;3;0;24450
2022-05-18 08:30;21665;2076;611;5;0;24357
2022-05-18 09:30;21173;2080;614;7;0;23874
2022-05-18 10:30;21049;2144;613;9;0;23815
2022-05-18 11:30;21145;2250;611;9;0;24015
2022-05-18 12:30;20927;2144;609;9;0;23689
2022-05-18 13:30;20682;2204;609;9;0;23504
2022-05-18 14:30;20383;1997;609;9;0;22998
2022-05-18 15:30;19964;1925;607;9;0;22505
2022-05-18 16:30;20618;1775;605;7;0;23005
2022-05-18 17:30;21359;1679;608;5;0;23651
2022-05-18 18:30;21538;1417;608;3;0;23566
2022-05-18 19:30;21629;1254;608;0;0;23491
2022-05-18 20:30;22085;1530;609;0;0;24224
2022-05-18 21:30;21747;1066;610;0;0;23423
2022-05-18 22:30;20107;1557;608;0;0;22272
2022-05-18 23:30;19096;1369;609;0;0;21074
2022-05-19 00:30;18919;1177;609;0;0;20705
2022-05-19 01:30;19189;940;609;0;0;20738
2022-05-19 02:30;18233;979;610;0;0;19822
2022-05-19 03:30;18142;1116;608;0;0;19866
2022-05-19 04:30;18255;1193;608;0;0;20056
2022-05-19 05:30;19358;1244;608;0;0;21210
2022-05-19 06:30;21254;1251;607;0;0;23112
2022-05-19 07:30;22875;996;606;2;0;24479
2022-05-19 08:30;23086;823;607;1;0;24517
2022-05-19 09:30;22724;831;608;2;0;24165
2022-05-19 10:30;22472;947;606;2;0;24027
2022-05-19 11:30;22757;917;603;1;0;24278
2022-05-19 12:30;22658;891;603;1;0;24153
2022-05-19 13:30;22751;891;602;1;0;24245
2022-05-19 14:30;22465;905;603;1;0;23974
2022-05-19 15:30;22342;866;603;1;0;23812
2022-05-19 16:30;22874;793;601;1;0;24269
2022-05-19 17:30;23953;689;603;1;0;25246
2022-05-19 18:30;23940;510;607;0;0;25057
2022-05-19 19:30;23733;461;606;0;0;24800
2022-05-19 20:30;23247;720;607;0;0;24574
2022-05-19 21:30;22323;1014;609;0;0;23946
2022-05-19 22:30;21519;971;607;0;0;23097
2022-05-19 23:30;19595;966;608;0;0;21169
2022-05-20 00:30;18413;987;611;0;0;20011
2022-05-20 01:30;17566;1007;610;0;0;19183
2022-05-20 02:30;17096;896;611;0;0;18603
2022-05-20 03:30;16464;794;611;0;0;17869
2022-05-20 04:30;16847;742;611;0;0;18200
2022-05-20 05:30;17552;479;608;0;0;18639
2022-05-20 06:30;20026;324;608;1;0;20959
2022-05-20 07:30;22154;199;609;2;0;22964
2022-05-20 08:30;23393;186;608;3;0;24190
2022-05-20 09:30;22620;306;603;4;0;23533
2022-05-20 10:30;22371;451;604;9;0;23435
2022-05-20 11:30;21733;754;607;8;0;23102
2022-05-20 12:30;20648;971;617;9;0;22245
2022-05-20 13:30;20252;956;617;9;0;21834
2022-05-20 14:30;20622;1074;618;9;0;22323
2022-05-20 15:30;20413;1109;616;9;0;22147
2022-05-20 16:30;20874;1404;614;7;0;22899
2022-05-20 17:30;20956;1779;615;5;0;23355
2022-05-20 18:30;20760;2024;615;2;0;23401
2022-05-20 19:30;20198;2303;615;1;0;23117
2022-05-20 20:30;19664;2664;615;0;0;22943
2022-05-20 21:30;19103;2403;619;0;0;22125
2022-05-20 22:30;18237;2301;618;0;0;21156
2022-05-20 23:30;17371;2288;621;0;0;20280
2022-05-21 00:30;15591;2308;620;0;0;18519
2022-05-21 01:30;14917;2306;619;0;0;17842
2022-05-21 02:30;14376;2279;617;0;0;17272
2022-05-21 03:30;13586;2191;616;0;0;16393
2022-05-21 04:30;13698;2163;616;0;0;16477
2022-05-21 05:30;14236;2303;618;0;0;17157
2022-05-21 06:30;14971;2335;617;0;0;17923
2022-05-21 07:30;16814;1962;616;1;0;19393
2022-05-21 08:30;18292;1970;617;4;0;20883
2022-05-21 09:30;19901;2305;612;6;0;22824
2022-05-21 10:30;20739;2317;611;8;0;23675
2022-05-21 11:30;20989;2342;606;9;0;23946
2022-05-21 12:30;20897;2164;631;9;0;23701
2022-05-21 13:30;21293;1923;631;7;0;23854
2022-05-21 14:30;21614;1904;633;5;0;24156
2022-05-21 15:30;21644;1852;631;4;0;24131
2022-05-21 16:30;20210;1716;632;5;0;22563
2022-05-21 17:30;19709;1569;629;1;0;21908
2022-05-21 18:30;19792;1232;631;1;0;21656
2022-05-21 19:30;19100;1095;631;0;0;20826
2022-05-21 20:30;19605;850;634;0;0;21089
2022-05-21 21:30;19751;763;638;0;0;21152
2022-05-21 22:30;19091;722;640;0;0;20453
2022-05-21 23:30;18576;611;639;0;0;19826
2022-05-22 00:30;18066;500;640;0;0;19206
2022-05-22 01:30;17982;513;637;0;0;19132
2022-05-22 02:30;16760;527;633;0;0;17920
2022-05-22 03:30;16432;538;635;0;0;17605
2022-05-22 04:30;16479;328;635;0;0;17442
2022-05-22 05:30;16394;275;637;0;0;17306
2022-05-22 06:30;16365;165;634;0;0;17164
2022-05-22 07:30;17211;234;632;0;0;18077
2022-05-22 08:30;18591;300;633;0;0;19524
2022-05-22 09:30;19240;284;629;0;0;20153
2022-05-22 10:30;19520;424;630;8;0;20582
2022-05-22 11:30;19804;552;632;8;0;20996
2022-05-22 12:30;20120;691;596;9;0;21416
2022-05-22 13:30;19877;1157;592;7;0;21633
2022-05-22 14:30;19484;1394;602;3;0;21483
2022-05-22 15:30;18473;1730;598;2;0;20803
2022-05-22 16:30;18758;1754;602;1;0;21115
2022-05-22 17:30;19912;1772;604;1;0;22289
2022-05-22 18:30;19087;1799;605;1;0;21492
2022-05-22 19:30;19154;1506;604;0;0;21264
2022-05-22 20:30;18605;2106;605;0;0;21316
2022-05-22 21:30;17437;2261;608;0;0;20306
2022-05-22 22:30;16126;2062;609;0;0;18797
2022-05-22 23:30;15825;1836;609;0;0;18270
2022-05-23 00:30;15017;2343;603;0;0;17963
2022-05-23 01:30;14398;2457;605;0;0;17460
2022-05-23 02:30;14538;2327;602;0;0;17467
2022-05-23 03:30;14906;2358;600;0;0;17864
2022-05-23 04:30;15339;2133;601;0;0;18073
2022-05-23 05:30;15538;1971;600;0;0;18109
2022-05-23 06:30;16108;1952;599;0;0;18659
2022-05-23 07:30;17465;1741;597;3;0;19806
2022-05-23 08:30;18112;1583;595;5;0;20295
2022-05-23 09:30;18765;1494;595;7;0;20861
2022-05-23 10:30;19597;1449;592;9;0;21647
